vuosi;kunta;xyind;v_yht;v_0_6;v_7_14;v_15_17;v_18_29;v_30_49;v_50_64;v_65_74;v_75
2019;790;2741256835125;1;0;0;0;0;1;0;0;0
2019;790;2748756835125;10;1;1;2;2;4;0;0;0
2019;790;2778756835125;2;0;0;0;0;0;0;0;2
2019;790;2796256835125;9;1;3;0;0;2;0;1;2
2019;790;2803756835125;2;0;0;0;0;2;0;0;0
2019;790;2856256835125;2;0;0;0;0;0;1;0;1
2019;790;2743756835375;2;0;0;0;2;0;0;0;0
2019;790;2751256835375;2;0;0;0;0;0;0;0;2
2019;790;2756256835375;3;1;0;0;0;2;0;0;0
2019;790;2758756835375;3;0;0;0;0;1;2;0;0
2019;790;2798756835375;2;0;0;0;0;0;1;1;0
2019;790;2803756835375;1;0;0;0;0;0;0;1;0
2019;790;2881256835375;2;0;0;0;1;1;0;0;0
2019;790;2883756835375;4;0;0;0;1;0;3;0;0
2019;790;2741256835625;8;2;2;0;2;2;0;0;0
2019;790;2746256835625;4;0;0;0;2;0;2;0;0
2019;790;2756256835625;2;0;0;0;0;0;1;0;1
2019;790;2758756835625;2;0;0;0;0;0;2;0;0
2019;790;2761256835625;7;0;3;0;1;2;1;0;0
2019;790;2788756835625;1;0;0;0;0;0;0;0;1
2019;790;2798756835625;4;0;0;0;0;1;1;0;2
2019;790;2828756835625;1;0;0;0;0;0;0;0;1
2019;790;2731256835875;2;0;0;0;0;0;1;1;0
2019;790;2743756835875;1;0;0;0;0;0;0;1;0
2019;790;2751256835875;4;0;2;0;0;2;0;0;0
2019;790;2756256835875;1;0;0;0;0;0;0;1;0
2019;790;2758756835875;2;0;0;0;0;0;1;1;0
2019;635;3753756806375;6;0;1;1;0;2;2;0;0
2019;635;3801256806375;2;0;0;0;0;1;0;1;0
2019;635;3466256806625;4;0;2;0;0;2;0;0;0
2019;635;3498756806625;4;0;0;0;0;0;3;1;0
2019;635;3501256806625;3;0;0;0;1;0;2;0;0
2019;635;3506256806625;6;0;0;0;1;1;1;1;2
2019;635;3528756806625;1;0;0;0;0;1;0;0;0
2019;635;3531256806625;2;0;0;0;0;0;0;0;2
2019;635;3533756806625;5;0;0;0;0;1;2;1;1
2019;635;3536256806625;3;0;0;1;0;1;1;0;0
2019;635;3538756806625;2;0;0;0;0;0;2;0;0
2019;635;3541256806625;1;0;0;0;0;0;0;1;0
2019;635;3611256806625;8;1;0;0;1;3;1;2;0
2019;635;3613756806625;1;0;0;0;0;1;0;0;0
2019;635;3671256806625;1;0;0;0;0;0;1;0;0
2019;635;3751256806625;6;0;2;0;0;2;0;2;0
2019;635;3753756806625;5;0;1;0;1;1;2;0;0
2019;635;3868756806625;1;0;0;0;0;1;0;0;0
2019;635;3503756806875;2;0;0;0;0;0;1;0;1
2019;635;3506256806875;2;0;0;0;0;0;0;2;0
2019;635;3521256806875;5;0;1;1;1;0;2;0;0
2019;635;3528756806875;2;0;0;0;0;0;2;0;0
2019;635;3718756806875;3;0;0;0;0;0;0;0;3
2019;635;3741256806875;3;0;1;0;0;1;1;0;0
2019;635;3806256806875;1;0;0;0;0;0;0;1;0
2019;635;3811256806875;2;0;0;0;0;0;2;0;0
2019;635;3868756806875;3;0;0;0;1;0;0;0;2
2019;635;3871256806875;3;0;0;0;0;0;2;0;1
2019;635;3503756807125;2;0;0;0;0;0;2;0;0
2019;635;3528756807125;6;0;0;0;1;1;4;0;0
2019;635;3661256807125;2;0;0;0;0;0;1;0;1
2019;635;3668756807125;5;1;1;0;0;3;0;0;0
2019;635;3703756807125;1;0;0;0;0;0;0;0;1
2019;635;3718756807125;6;0;0;0;0;2;1;3;0
2019;635;3721256807125;4;0;0;1;1;0;2;0;0
2019;635;3723756807125;2;0;1;0;0;0;1;0;0
2019;635;3501256807375;2;0;0;0;0;1;1;0;0
2019;635;3526256807375;2;0;0;0;0;0;2;0;0
2019;635;3531256807375;2;0;0;0;0;0;0;1;1
2019;635;3546256807375;1;0;0;0;0;0;0;1;0
2019;635;3718756807375;2;0;0;0;0;0;0;2;0
2019;635;3726256807375;2;0;0;0;0;0;0;1;1
2019;635;3733756807375;1;0;0;0;0;0;1;0;0
2019;635;3741256807375;2;0;0;0;0;0;0;2;0
2019;635;3746256807375;3;1;0;0;1;1;0;0;0
2019;635;3756256807375;1;0;0;0;0;0;1;0;0
2019;635;3793756807375;2;0;0;0;0;0;2;0;0
2019;635;3806256807375;1;0;0;0;0;0;0;0;1
2019;635;3498756807625;2;0;0;0;0;0;0;1;1
2019;635;3501256807625;2;0;0;0;0;0;0;0;2
2019;635;3526256807625;1;0;0;0;0;1;0;0;0
2019;635;3528756807625;6;0;2;0;0;1;2;0;1
2019;635;3606256807625;4;0;0;0;2;0;2;0;0
2019;635;3661256807625;2;0;0;0;0;1;1;0;0
2019;635;3716256807625;3;0;2;0;0;1;0;0;0
2019;635;3718756807625;2;0;0;0;0;0;0;1;1
2019;635;3763756807625;2;0;0;0;0;0;0;2;0
2019;635;3528756807875;11;0;0;0;0;2;4;3;2
2019;635;3543756807875;1;0;0;0;0;0;1;0;0
2019;635;3548756807875;3;0;0;0;0;1;0;2;0
2019;635;3593756807875;2;0;0;0;0;0;1;1;0
2019;635;3603756807875;3;0;0;0;0;0;1;0;2
2019;635;3608756807875;3;0;0;0;0;0;2;0;1
2019;635;3658756807875;1;0;0;0;0;0;0;0;1
2019;790;2778756835875;2;0;0;0;0;0;2;0;0
2019;790;2798756835875;2;0;0;0;0;0;2;0;0
2019;790;2816256835875;1;0;0;0;0;0;0;0;1
2019;790;2743756836125;5;3;0;0;0;2;0;0;0
2019;790;2751256836125;2;0;0;0;0;0;0;2;0
2019;790;2756256836125;1;0;0;0;0;1;0;0;0
2019;790;2758756836125;1;0;0;0;0;0;0;1;0
2019;790;2766256836125;1;0;0;0;0;0;0;0;1
2019;790;2788756836125;1;0;0;0;0;0;0;1;0
2019;790;2801256836125;1;0;0;0;0;0;0;1;0
2019;790;2808756836125;1;0;0;0;0;0;1;0;0
2019;790;2818756836125;2;0;0;1;0;0;1;0;0
2019;790;2713756836375;1;0;0;0;0;0;0;1;0
2019;790;2733756836375;3;0;1;0;0;2;0;0;0
2019;790;2758756836375;2;0;0;0;0;0;0;2;0
2019;790;2761256836375;4;0;0;0;0;0;4;0;0
2019;790;2763756836375;1;0;0;0;0;1;0;0;0
2019;790;2778756836375;2;0;0;0;0;0;2;0;0
2019;790;2788756836375;5;0;0;0;1;0;1;2;1
2019;790;2808756836375;2;0;0;0;0;2;0;0;0
2019;790;2723756836625;2;0;0;0;0;0;0;2;0
2019;790;2726256836625;2;0;0;0;0;0;1;1;0
2019;790;2746256836625;5;0;0;0;0;3;1;1;0
2019;790;2756256836625;7;0;3;0;2;2;0;0;0
2019;790;2778756836625;1;0;0;0;0;0;0;1;0
2019;790;2786256836625;1;0;0;0;0;1;0;0;0
2019;790;2798756836625;2;0;0;0;0;1;0;1;0
2019;790;2803756836625;3;0;0;0;0;0;2;0;1
2019;790;2811256836625;1;0;0;0;0;0;1;0;0
2019;790;2813756836625;1;0;0;0;0;0;1;0;0
2019;790;2746256836875;1;0;0;0;0;0;0;0;1
2019;790;2808756836875;3;0;0;0;0;1;0;1;1
2019;635;3736256807875;1;0;0;0;0;1;0;0;0
2019;635;3756256807875;4;0;0;1;1;2;0;0;0
2019;635;3806256807875;3;1;0;0;0;2;0;0;0
2019;635;3528756808125;4;0;0;0;0;2;2;0;0
2019;635;3531256808125;5;1;2;0;0;2;0;0;0
2019;635;3533756808125;2;0;0;0;0;0;2;0;0
2019;635;3588756808125;5;0;2;1;0;2;0;0;0
2019;635;3591256808125;2;0;0;0;0;0;1;0;1
2019;635;3593756808125;3;0;1;0;0;0;2;0;0
2019;635;3656256808125;1;0;0;0;0;0;0;1;0
2019;635;3658756808125;1;0;0;0;0;0;1;0;0
2019;635;3736256808125;2;0;0;0;0;0;0;1;1
2019;635;3781256808125;5;0;0;1;1;0;1;0;2
2019;635;3796256808125;1;0;0;0;0;0;0;0;1
2019;635;3798756808125;2;0;0;0;0;0;0;0;2
2019;635;3806256808125;2;0;0;0;1;0;1;0;0
2019;635;3526256808375;2;0;0;0;0;0;2;0;0
2019;635;3536256808375;12;1;1;1;1;6;2;0;0
2019;635;3538756808375;2;0;0;0;0;0;2;0;0
2019;635;3586256808375;1;0;0;0;0;0;0;0;1
2019;635;3591256808375;8;0;2;1;1;1;2;1;0
2019;635;3653756808375;1;0;0;0;0;0;1;0;0
2019;635;3656256808375;5;0;0;0;1;1;3;0;0
2019;635;3756256808375;7;0;3;0;0;2;0;2;0
2019;635;3768756808375;1;0;0;0;0;0;0;0;1
2019;635;3773756808375;2;0;0;0;0;0;1;0;1
2019;635;3776256808375;6;0;1;2;1;0;2;0;0
2019;635;3778756808375;2;0;0;0;0;0;0;1;1
2019;635;3526256808625;1;0;0;0;0;0;0;1;0
2019;635;3531256808625;1;0;0;0;0;0;0;1;0
2019;635;3536256808625;4;0;0;0;1;0;3;0;0
2019;635;3538756808625;2;0;0;0;0;0;2;0;0
2019;790;2813756836875;3;0;0;0;1;0;2;0;0
2019;790;2748756837125;1;0;0;0;0;0;1;0;0
2019;790;2756256837125;5;0;3;0;0;2;0;0;0
2019;790;2801256837375;1;0;0;0;0;0;0;1;0
2019;790;2773756837625;2;0;0;0;0;0;0;2;0
2019;790;2803756837625;2;0;0;0;0;2;0;0;0
2019;790;2811256837625;5;0;1;0;0;2;1;1;0
2019;790;2778756838125;2;0;0;0;0;1;0;1;0
2019;790;2793756838125;1;0;0;0;0;0;0;1;0
2019;790;2776256838375;2;0;0;0;0;0;0;1;1
2019;790;2778756838375;1;0;0;0;1;0;0;0;0
2019;790;2781256838375;1;0;0;0;0;0;0;1;0
2019;790;2773756838625;1;0;0;0;0;0;0;0;1
2019;790;2776256838625;1;0;0;0;0;0;0;0;1
2019;790;2783756838625;3;0;1;0;0;1;1;0;0
2019;790;2808756838625;1;0;0;0;0;0;1;0;0
2019;790;2756256838875;1;0;0;0;0;0;0;0;1
2019;790;2771256838875;4;0;0;0;0;0;1;1;2
2019;790;2786256838875;2;0;0;0;0;0;0;0;2
2019;790;2791256838875;2;0;0;0;0;0;1;1;0
2019;790;2806256838875;3;0;0;0;1;0;2;0;0
2019;790;2743756839125;1;0;0;0;0;1;0;0;0
2019;790;2748756839125;2;0;0;0;0;0;2;0;0
2019;790;2751256839125;1;0;0;0;0;0;1;0;0
2019;790;2766256839125;2;0;0;0;0;0;0;2;0
2019;790;2771256839125;2;0;0;0;2;0;0;0;0
2019;790;2773756839125;1;0;0;0;0;0;1;0;0
2019;790;2783756839125;2;0;0;0;0;0;1;1;0
2019;790;2786256839125;2;0;0;0;0;0;2;0;0
2019;790;2796256839125;2;0;0;0;0;0;2;0;0
2019;790;2798756839125;2;0;0;1;0;1;0;0;0
2019;790;2801256839125;1;0;0;0;0;0;1;0;0
2019;635;3546256808625;1;0;0;0;0;0;0;1;0
2019;635;3591256808625;3;0;0;0;0;0;0;2;1
2019;635;3593756808625;2;0;0;0;0;0;0;2;0
2019;635;3606256808625;3;0;0;0;0;0;1;2;0
2019;635;3616256808625;1;0;0;0;0;0;0;1;0
2019;635;3656256808625;2;0;0;0;0;2;0;0;0
2019;635;3758756808625;2;0;0;0;0;0;2;0;0
2019;635;3778756808625;1;0;0;0;0;0;1;0;0
2019;635;3781256808625;3;0;0;1;0;0;2;0;0
2019;635;3786256808625;1;0;0;0;0;1;0;0;0
2019;635;3791256808625;2;0;0;0;0;1;0;1;0
2019;635;3528756808875;4;1;0;0;3;0;0;0;0
2019;635;3531256808875;5;0;0;0;0;3;0;2;0
2019;635;3596256808875;1;0;0;0;0;0;0;1;0
2019;635;3603756808875;2;0;0;0;1;0;1;0;0
2019;635;3606256808875;1;0;0;0;1;0;0;0;0
2019;635;3653756808875;2;0;0;0;0;1;1;0;0
2019;635;3666256808875;1;0;0;0;0;0;1;0;0
2019;635;3756256808875;1;0;0;0;0;0;1;0;0
2019;635;3766256808875;4;0;0;0;2;0;2;0;0
2019;635;3808756808875;3;0;0;0;1;0;0;2;0
2019;635;3816256808875;1;0;0;0;0;0;1;0;0
2019;635;3826256808875;1;0;0;0;0;0;0;1;0
2019;635;3526256809125;2;0;0;0;0;0;0;0;2
2019;635;3533756809125;3;0;0;0;0;0;1;0;2
2019;635;3581256809125;3;0;0;0;0;0;1;2;0
2019;635;3611256809125;3;0;0;1;0;0;2;0;0
2019;635;3618756809125;1;0;0;0;0;0;0;1;0
2019;635;3643756809125;4;0;1;1;0;2;0;0;0
2019;635;3646256809125;3;0;0;0;0;1;0;1;1
2019;635;3653756809125;1;0;0;0;0;0;0;0;1
2019;635;3658756809125;3;0;0;0;0;2;1;0;0
2019;635;3756256809125;6;0;0;0;1;1;1;2;1
2019;635;3791256809125;4;0;0;0;0;0;2;0;2
2019;635;3796256809125;1;0;0;0;0;0;1;0;0
2019;635;3821256809125;1;0;0;0;0;0;0;1;0
2019;635;3823756809125;4;0;0;0;0;0;2;0;2
2019;635;3856256809125;2;0;0;0;0;0;0;2;0
2019;635;3543756809375;4;0;0;0;2;0;2;0;0
2019;635;3588756809375;1;0;0;0;0;0;1;0;0
2019;635;3593756809375;4;0;2;0;0;2;0;0;0
2019;635;3651256809375;5;1;1;0;0;2;0;1;0
2019;635;3653756809375;5;0;0;0;2;1;2;0;0
2019;635;3656256809375;2;0;0;0;0;0;0;1;1
2019;635;3791256809375;2;0;0;0;0;0;1;1;0
2019;635;3823756809375;2;0;0;0;0;0;1;0;1
2019;635;3538756809625;1;0;0;0;0;0;1;0;0
2019;635;3541256809625;7;0;1;1;1;3;1;0;0
2019;635;3573756809625;1;0;0;0;0;0;0;1;0
2019;635;3578756809625;1;0;0;0;0;0;0;1;0
2019;635;3591256809625;1;0;0;0;0;0;0;0;1
2019;635;3608756809625;9;2;1;0;0;4;2;0;0
2019;635;3621256809625;1;0;0;0;0;0;0;0;1
2019;635;3651256809625;2;0;0;0;1;1;0;0;0
2019;635;3653756809625;3;0;2;0;0;1;0;0;0
2019;635;3656256809625;4;0;1;0;0;2;0;1;0
2019;635;3676256809625;1;0;0;0;0;0;0;0;1
2019;635;3751256809625;1;0;0;0;0;0;0;1;0
2019;635;3768756809625;1;0;0;0;0;0;0;0;1
2019;635;3793756809625;1;0;0;0;0;0;0;0;1
2019;635;3823756809625;4;0;1;1;0;1;1;0;0
2019;635;3826256809625;8;0;0;0;1;0;4;1;2
2019;635;3848756809625;1;0;0;0;0;0;0;1;0
2019;635;3851256809625;4;0;0;0;0;0;2;0;2
2019;635;3863756809625;5;0;0;0;1;0;2;1;1
2019;635;3538756809875;4;1;1;0;0;1;1;0;0
2019;635;3543756809875;2;0;0;0;0;0;2;0;0
2019;635;3603756809875;1;0;0;0;0;0;0;0;1
2019;635;3608756809875;6;0;2;0;1;1;2;0;0
2019;635;3613756809875;3;0;1;0;0;2;0;0;0
2019;635;3633756809875;1;0;0;0;0;0;0;0;1
2019;635;3651256809875;4;0;0;0;0;1;2;1;0
2019;635;3656256809875;8;0;0;2;0;4;2;0;0
2019;635;3663756809875;1;0;0;0;0;0;0;1;0
2019;635;3666256809875;2;0;0;0;2;0;0;0;0
2019;635;3751256809875;2;0;0;0;0;0;0;1;1
2019;635;3773756809875;2;0;0;0;0;1;1;0;0
2019;635;3793756809875;2;0;0;0;1;0;1;0;0
2019;635;3823756809875;1;0;0;0;0;0;1;0;0
2019;635;3826256809875;2;0;0;0;0;0;0;2;0
2019;635;3828756809875;1;0;0;0;0;0;0;0;1
2019;635;3866256809875;2;0;0;0;0;1;1;0;0
2019;635;3868756809875;1;0;0;0;0;1;0;0;0
2019;635;3546256810125;1;0;0;0;0;0;0;1;0
2019;635;3608756810125;11;2;2;0;0;4;1;2;0
2019;635;3611256810125;8;0;0;0;0;4;2;1;1
2019;635;3613756810125;6;0;1;0;1;2;2;0;0
2019;635;3641256810125;1;0;0;0;0;0;0;1;0
2019;635;3646256810125;1;0;0;0;0;0;0;0;1
2019;635;3648756810125;6;0;0;0;0;1;1;1;3
2019;635;3653756810125;1;0;0;0;0;0;0;0;1
2019;635;3751256810125;2;0;0;0;0;0;2;0;0
2019;635;3763756810125;2;0;0;0;0;0;0;2;0
2019;635;3766256810125;2;0;0;0;0;1;1;0;0
2019;635;3773756810125;4;0;0;0;1;1;0;2;0
2019;635;3783756810125;4;0;1;1;0;1;1;0;0
2019;635;3786256810125;7;0;0;0;0;0;2;3;2
2019;635;3791256810125;2;0;0;0;0;0;1;1;0
2019;635;3793756810125;4;0;0;0;0;0;2;2;0
2019;635;3796256810125;3;0;0;0;1;2;0;0;0
2019;635;3813756810125;2;0;0;0;0;0;1;1;0
2019;635;3821256810125;5;0;0;0;0;1;2;1;1
2019;635;3823756810125;5;0;0;0;0;3;2;0;0
2019;635;3828756810125;2;0;0;0;0;0;2;0;0
2019;635;3833756810125;3;0;0;0;0;1;0;1;1
2019;635;3541256810375;3;1;0;0;2;0;0;0;0
2019;635;3546256810375;2;0;0;0;0;0;0;2;0
2019;635;3623756810375;2;0;0;0;0;2;0;0;0
2019;635;3628756810375;2;0;0;0;0;0;2;0;0
2019;635;3631256810375;2;0;0;0;0;2;0;0;0
2019;635;3641256810375;1;0;0;0;0;0;0;0;1
2019;635;3646256810375;1;0;0;0;0;0;1;0;0
2019;635;3648756810375;1;0;0;0;0;0;0;1;0
2019;635;3658756810375;1;0;0;0;0;1;0;0;0
2019;635;3676256810375;2;0;0;0;0;0;0;0;2
2019;635;3781256810375;9;0;0;0;0;3;1;3;2
2019;635;3783756810375;14;0;2;0;2;4;1;1;4
2019;635;3786256810375;2;0;0;0;0;0;0;1;1
2019;635;3791256810375;2;0;0;0;0;0;0;1;1
2019;635;3818756810375;2;0;0;0;0;0;0;2;0
2019;635;3821256810375;5;1;2;0;0;2;0;0;0
2019;635;3846256810375;1;0;0;0;0;0;0;1;0
2019;635;3861256810375;2;0;0;0;0;0;1;1;0
2019;635;3556256810625;1;0;0;0;0;0;1;0;0
2019;635;3596256810625;2;0;0;0;0;0;1;0;1
2019;635;3613756810625;5;0;0;0;0;3;2;0;0
2019;635;3618756810625;5;0;0;0;0;0;0;3;2
2019;635;3631256810625;1;0;0;0;0;0;1;0;0
2019;635;3641256810625;3;0;0;0;0;0;2;1;0
2019;635;3678756810625;2;0;0;0;0;0;1;1;0
2019;635;3781256810625;21;1;2;2;1;2;8;1;4
2019;635;3783756810625;14;1;0;1;1;6;0;2;3
2019;635;3786256810625;31;1;4;1;1;4;5;9;6
2019;635;3788756810625;6;1;1;0;0;2;1;1;0
2019;635;3811256810625;4;0;2;0;0;2;0;0;0
2019;635;3813756810625;1;0;0;0;0;0;0;0;1
2019;635;3816256810625;3;0;1;0;0;1;1;0;0
2019;635;3818756810625;3;0;0;0;0;0;3;0;0
2019;635;3846256810625;2;0;0;0;0;0;2;0;0
2019;635;3583756810875;3;0;0;0;0;0;2;1;0
2019;635;3621256810875;1;0;0;0;0;0;1;0;0
2019;635;3771256810875;1;0;0;0;0;0;0;0;1
2019;635;3778756810875;1;0;0;0;0;0;1;0;0
2019;635;3781256810875;5;0;0;0;0;0;4;0;1
2019;635;3783756810875;2;0;0;0;0;1;1;0;0
2019;635;3786256810875;7;0;1;0;0;0;4;1;1
2019;635;3788756810875;8;0;0;0;0;5;0;1;2
2019;635;3578756811125;2;0;0;0;0;0;0;2;0
2019;635;3641256811125;1;0;0;0;0;1;0;0;0
2019;635;3781256811125;1;0;0;0;0;0;0;0;1
2019;635;3811256811125;1;0;0;0;0;0;0;0;1
2019;635;3816256811125;2;0;0;0;0;0;1;1;0
2019;635;3838756811125;5;0;2;0;0;1;1;0;1
2019;635;3603756811375;1;0;0;0;0;0;1;0;0
2019;635;3623756811375;2;0;0;0;0;0;1;0;1
2019;635;3771256811375;1;0;0;0;1;0;0;0;0
2019;635;3778756811375;1;0;0;0;0;1;0;0;0
2019;635;3781256811375;6;1;0;0;2;0;2;1;0
2019;635;3786256811375;1;0;0;0;0;0;0;0;1
2019;635;3798756811375;3;1;0;0;0;1;1;0;0
2019;790;2803756839125;2;0;0;0;0;0;1;1;0
2019;790;2793756839625;1;0;0;0;1;0;0;0;0
2019;790;2796256839625;3;0;0;0;1;0;1;1;0
2019;790;2788756839875;2;0;0;0;0;0;0;0;2
2019;790;2793756839875;4;0;0;0;0;3;1;0;0
2019;790;2753756840125;2;0;0;0;0;0;0;2;0
2019;790;2761256840125;2;0;0;0;0;1;1;0;0
2019;790;2788756840625;2;0;0;0;0;0;1;1;0
2019;790;2753756841125;2;0;0;0;0;0;0;1;1
2019;790;2751256841625;9;0;2;0;0;5;0;2;0
2019;790;2751256841875;7;1;3;0;0;2;1;0;0
2019;790;2761256841875;1;0;0;0;0;0;1;0;0
2019;790;2751256842125;2;0;0;0;0;0;0;2;0
2019;790;2753756842375;3;0;0;0;1;1;1;0;0
2019;790;2758756842375;5;1;1;0;0;2;0;1;0
2019;790;2751256842625;2;0;0;0;0;0;0;2;0
2019;790;2756256842625;6;1;2;1;0;2;0;0;0
2019;790;2758756842875;9;0;1;1;1;2;2;2;0
2019;790;2748756843125;2;0;0;0;0;0;0;2;0
2019;790;2768756844125;1;0;0;0;0;0;0;1;0
2019;790;2771256844125;2;0;0;0;0;0;0;0;2
2019;790;2771256844375;4;1;0;0;0;2;1;0;0
2019;790;2761256844625;2;0;0;0;0;2;0;0;0
2019;790;2766256844625;1;0;0;0;0;0;1;0;0
2019;790;2768756844625;1;0;0;0;0;0;1;0;0
2019;790;2781256845125;3;0;1;0;0;2;0;0;0
2019;790;2758756845625;1;0;0;0;0;0;0;0;1
2019;790;2768756845625;2;0;0;0;0;0;2;0;0
2019;790;2731256845875;2;0;0;0;0;0;2;0;0
2019;790;2738756845875;3;0;0;0;0;0;0;1;2
2019;790;2731256846125;2;0;0;0;0;0;0;1;1
2019;790;2763756846125;1;0;0;0;0;0;1;0;0
2019;635;3843756811375;4;0;0;0;1;0;3;0;0
2019;635;3853756811375;1;0;0;0;0;0;0;0;1
2019;635;3558756811625;5;0;3;0;0;2;0;0;0
2019;635;3578756811625;3;0;0;1;0;0;1;1;0
2019;635;3636256811625;3;0;0;0;0;0;1;2;0
2019;635;3763756811625;1;0;0;0;0;0;0;1;0
2019;635;3776256811625;4;0;0;0;2;2;0;0;0
2019;635;3821256811625;2;0;0;0;0;0;2;0;0
2019;635;3838756811625;2;0;0;0;0;0;0;0;2
2019;635;3841256811625;2;0;0;0;0;0;1;1;0
2019;635;3551256811875;3;0;0;0;1;0;2;0;0
2019;635;3553756811875;2;0;0;0;0;0;0;2;0
2019;635;3561256811875;3;0;0;0;0;0;2;1;0
2019;635;3563756811875;5;0;2;0;0;2;1;0;0
2019;635;3571256811875;1;0;0;0;0;0;0;0;1
2019;635;3576256811875;3;0;0;0;1;0;2;0;0
2019;635;3578756811875;3;1;0;0;0;2;0;0;0
2019;635;3636256811875;2;0;0;0;0;0;0;0;2
2019;635;3766256811875;3;0;0;0;0;0;1;0;2
2019;635;3773756811875;1;0;0;0;0;0;0;0;1
2019;635;3776256811875;14;1;2;1;1;4;1;2;2
2019;635;3816256811875;2;0;0;0;0;0;1;0;1
2019;635;3836256811875;1;0;0;0;0;0;1;0;0
2019;635;3838756811875;5;0;0;0;1;0;2;0;2
2019;635;3551256812125;2;0;0;0;0;0;0;0;2
2019;635;3553756812125;6;0;0;0;0;1;3;0;2
2019;635;3558756812125;4;1;0;0;1;1;0;1;0
2019;635;3563756812125;4;0;0;0;0;2;0;2;0
2019;635;3568756812125;2;0;0;0;0;0;1;1;0
2019;635;3573756812125;1;0;0;0;0;0;0;0;1
2019;635;3576256812125;2;0;0;0;2;0;0;0;0
2019;635;3776256812125;4;0;0;0;1;3;0;0;0
2019;790;2761256846375;2;0;0;0;0;0;0;1;1
2019;790;2723756846625;2;0;0;0;0;0;1;0;1
2019;790;2751256846625;1;0;0;0;0;0;0;1;0
2019;790;2756256846625;4;0;0;0;1;0;2;0;1
2019;790;2723756847125;2;0;0;0;0;0;0;0;2
2019;790;2753756847375;2;0;0;0;2;0;0;0;0
2019;790;2758756847375;3;0;0;0;1;0;2;0;0
2019;790;2763756847375;5;2;0;0;0;2;1;0;0
2019;790;2713756847625;2;0;0;0;0;0;2;0;0
2019;790;2758756847625;1;0;0;0;0;0;1;0;0
2019;790;2716256847875;1;0;0;0;0;0;1;0;0
2019;790;2708756848125;2;0;0;0;0;0;0;2;0
2019;790;2711256848125;1;0;0;0;0;0;0;1;0
2019;635;3778756812125;5;2;1;0;0;2;0;0;0
2019;635;3786256812125;3;0;1;0;1;1;0;0;0
2019;635;3816256812125;5;0;0;3;0;0;2;0;0
2019;635;3841256812125;1;0;0;0;0;1;0;0;0
2019;635;3556256812375;1;0;0;0;0;0;1;0;0
2019;635;3558756812375;4;0;0;0;0;0;2;2;0
2019;635;3561256812375;3;0;0;0;0;0;2;1;0
2019;635;3568756812375;7;0;0;0;2;1;3;0;1
2019;635;3571256812375;2;0;0;0;0;0;0;0;2
2019;635;3573756812375;2;0;0;0;0;0;2;0;0
2019;635;3771256812375;2;0;0;0;0;0;0;2;0
2019;635;3776256812375;2;0;0;0;0;0;0;2;0
2019;635;3838756812375;2;0;0;0;0;1;1;0;0
2019;635;3843756812375;1;0;0;0;0;0;1;0;0
2019;635;3561256812625;5;0;0;0;0;0;2;2;1
2019;635;3773756812625;2;0;0;0;0;0;0;1;1
2019;635;3776256812625;4;0;1;0;1;0;2;0;0
2019;635;3783756812625;2;0;0;0;0;0;1;1;0
2019;635;3846256812625;2;0;0;0;0;0;0;0;2
2019;635;3553756812875;1;0;0;0;0;0;1;0;0
2019;635;3601256812875;2;0;0;0;0;1;1;0;0
2019;635;3776256812875;2;0;0;0;0;0;2;0;0
2019;635;3783756812875;1;0;0;0;0;0;1;0;0
2019;635;3788756813125;1;0;0;0;0;0;0;1;0
2019;635;3806256813125;2;0;0;0;0;0;0;0;2
2019;635;3836256813125;2;0;0;0;0;0;1;1;0
2019;635;3788756813375;1;0;0;0;0;0;0;1;0
2019;635;3808756813375;2;0;0;0;0;1;1;0;0
2019;635;3831256813375;2;0;0;0;0;0;0;2;0
2019;635;3833756813375;1;0;0;0;0;0;0;0;1
2019;635;3838756813375;1;0;0;0;0;0;0;1;0
2019;635;3771256813625;4;0;0;0;0;2;2;0;0
2019;635;3776256813625;4;0;0;0;2;0;2;0;0
2019;635;3816256813625;1;0;0;0;0;0;0;1;0
2019;635;3831256813625;2;0;0;0;0;0;0;2;0
2019;635;3836256813625;3;0;0;0;0;1;0;0;2
2019;635;3861256813625;1;0;0;0;0;0;1;0;0
2019;635;3771256813875;2;0;0;0;0;0;1;0;1
2019;635;3828756813875;1;0;0;0;0;0;1;0;0
2019;635;3846256813875;1;0;0;0;0;0;0;0;1
2019;635;3771256814125;1;0;0;0;0;1;0;0;0
2019;635;3768756814375;2;0;0;0;0;0;0;0;2
2019;635;3838756814875;2;0;0;0;1;0;1;0;0
2019;635;3826256815125;2;0;0;0;0;1;0;1;0
2019;635;3833756815375;1;0;0;0;0;0;1;0;0
2019;635;3838756815375;2;0;0;0;0;0;0;2;0
2019;635;3798756815625;2;0;0;0;0;0;2;0;0
2019;635;3818756815625;2;0;0;0;0;0;2;0;0
2019;635;3821256815625;3;0;1;1;0;1;0;0;0
2019;635;3793756816375;1;0;0;0;0;0;0;0;1
2019;635;3791256816625;2;0;0;0;0;0;0;1;1
2019;635;3791256817125;1;0;0;0;0;0;0;0;1
2019;635;3791256817375;2;0;0;0;0;0;2;0;0
2019;143;2791256846125;1;0;0;0;0;1;0;0;0
2019;143;2778756846625;1;0;0;0;0;0;0;1;0
2019;143;2771256847375;1;0;0;0;0;0;0;0;1
